r,E,F
3.708542713567839,-0.9527931638396119,-0.7528464860858695
3.733668341708543,-0.9337276236524932,-0.7643881730349784
3.758793969849246,-0.9144003169456489,-0.7737065665658838
3.78391959798995,-0.894865358447238,-0.7809398535321586
3.809045226130653,-0.8751734560354085,-0.7862210411757106
3.834170854271357,-0.8553720401887323,-0.7896780130837047
3.85929648241206,-0.8355053919553881,-0.7914335911667212
3.884422110552764,-0.8156147692883904,-0.7916056037456246
3.909547738693467,-0.7957385315936315,-0.7903069597105138
3.934673366834171,-0.7759122623397159,-0.7876457286110615
3.959798994974874,-0.7561688895832648,-0.7837252264515218
3.984924623115578,-0.7365388042699323,-0.7786441068937238
4.010050251256281,-0.7170499761795978,-0.7724964575158015
4.035175879396985,-0.6977280673935742,-0.7653719007315105
4.060301507537689,-0.6785965431720529,-0.7573556989432864
4.085427135678392,-0.6596767801410047,-0.7485288634803741
4.110552763819095,-0.6409881716992106,-0.7389682668600126
4.135678391959799,-0.6225482305678202,-0.7287467579037965
4.160804020100503,-0.6043726884165621,-0.7179332792417432
4.185929648241206,-0.5864755925124385,-0.7065929867424603
4.211055276381909,-0.568869399348199,-0.6947873704181521
4.236180904522613,-0.5515650652190688,-0.682574376367336
4.261306532663317,-0.5345721337269698,-0.6700085293353054
4.28643216080402,-0.5178988202017839,-0.6571410554919829
4.311557788944723,-0.5015520930390018,-0.6440200050482944
4.336683417085427,-0.4855377519623426,-0.6306903743550802
4.361809045226131,-0.46986050322856654,-0.6171942271523935
4.386934673366834,-0.45452403179973866,-0.6035708146614598
4.4120603015075375,-0.439531070515636,-0.589856694236268
4.437185929648241,-0.424883466305789,-0.5760858463164352
4.462311557788945,-0.41058224348681904,-0.5622897894473788
4.4874371859296485,-0.3966276641963293,-0.5484976931578005
4.5125628140703515,-0.38301928601956925,-0.5347364885077823
4.5376884422110555,-0.36975601686951876,-0.5210309761433732
4.5628140703517595,-0.3568361671848709,-0.5074039317151912
4.5879396984924625,-0.3442574995137158,-0.49387620853929015
4.613065326633166,-0.33201727555353866,-0.4804668373982057
4.63819095477387,-0.32011230072047536,-0.4671931233987065
4.6633165829145735,-0.30853896632264266,-0.45407073982025603
4.688442211055277,-0.2972932894138034,-0.4411138189045488
4.71356783919598,-0.28637095040469407,-0.42833503955174945
4.738693467336684,-0.27576732851001584,-0.4157457119031509
4.763819095477388,-0.2654775351094389,-0.4033558588030055
4.788944723618091,-0.25549644510099273,-0.3911742941441946
4.814070351758794,-0.2458187263249705,-0.3792086981133063
4.839195979899498,-0.23643886713594836,-0.3674656893605407
4.864321608040202,-0.22735120219977395,-0.3559508941287671
4.889447236180905,-0.21854993659140903,-0.34466901238400055
4.914572864321608,-0.2100291682683636,-0.33362388099664975
4.939698492462312,-0.20178290899313592,-0.32281853402910016
4.964824120603016,-0.1938051037766116,-0.31225526019064276
4.989949748743719,-0.18608964891276883,-0.30193565752541407
5.015075376884422,-0.1786304086733554,-0.29186068540303084
5.040201005025126,-0.1714212307293882,-0.2820307138848973
5.06532663316583,-0.16445596036447874,-0.27244557054191615
5.090452261306533,-0.15772845354303067,-0.26310458480145976
5.115577889447236,-0.1512325888944053,-0.25400662990313894
5.14070351758794,-0.144962278672117,-0.24515016254404523
5.165829145728644,-0.1389114787450924,-0.23653326029489077
5.190954773869347,-0.13307419767597228,-0.22815365686880246
5.21608040201005,-0.12744450493938425,-0.22000877532451146
5.241206030150754,-0.1220165383310621,-0.21209575928533753
5.266331658291458,-0.11678451061664874,-0.20441150225473237
5.291457286432161,-0.11174271546700336,-0.19695267510826472
5.316582914572864,-0.1068855327248372,-0.1897157518408076
5.341708542713568,-0.10220743304554383,-0.1826970336463806
5.366834170854272,-0.09770298195315727,-0.17589267140660347
5.391959798994975,-0.09336684335048598,-0.16929868666207995
5.417085427135678,-0.08919378252062493,-0.16291099113926572
5.442211055276382,-0.0851786686552474,-0.15672540490349568
5.467336683417086,-0.0813164769433305,-0.1507376732068919
5.492462311557789,-0.07760229025225962,-0.14494348209782612
5.517587939698492,-0.07403130043161615,-0.1393384728565387
5.542713567839196,-0.07059880926835294,-0.1339182553193799
5.5678391959799,-0.06730022912051611,-0.1286784201519824
5.592964824120603,-0.0641310832551909,-0.12361455012951145
5.618090452261306,-0.061087005914908246,-0.11872223047995659
5.64321608040201,-0.058163742135376846,-0.11399705834426827
5.668341708542714,-0.05535714733607381,-0.10943465140497712
5.693467336683417,-0.05266318670396221,-0.10503065573280805
5.71859296482412,-0.05007793438938293,-0.10078075289869015
5.743718592964824,-0.04759757253200515,-0.09668066639649317
5.768844221105528,-0.04521839013360547,-0.09272616741978634
5.793969849246231,-0.04293678179338279,-0.08891308003392351
5.819095477386934,-0.04074924632050311,-0.08523728578281682
5.844221105527638,-0.03865238523760578,-0.08169472776786865
5.869346733668342,-0.03664290118807817,-0.07828141423468228
5.894472361809045,-0.034717596259041306,-0.07499342170139417
5.919597989949748,-0.032873370231153276,-0.0718268976607297
5.944723618090452,-0.031107218765558393,-0.06877806288621931
5.969849246231156,-0.02941623153755944,-0.06584321337138456
5.994974874371859,-0.02779759032589121,-0.06301872192915328
6.020100502512563,-0.026248567065804747,-0.06030103947725782
6.045226130653266,-0.024766521873544743,-0.057686696033931104
6.07035175879397,-0.023348901049206647,-0.055172301446826014
6.0954773869346734,-0.02199323506440368,-0.052754545876761524
6.120603015075377,-0.02069713654064517,-0.05043020005662304
6.1457286432160805,-0.019458298223833426,-0.048196115344532484
6.170854271356784,-0.018274490959819853,-0.04604922358923828
6.1959798994974875,-0.017143561675525054,-0.04398653682457109
6.2211055276381915,-0.016063431369716597,-0.0420051468087508
6.2462311557788945,-0.015032093117156024,-0.04010222442332897
6.2713567839195985,-0.014047610089464493,-0.03827501894558788
6.296482412060302,-0.013108113595724565,-0.03652085720731603
6.3216080402010055,-0.012211801145517606,-0.03483714265200842
6.346733668341709,-0.011356934536808194,-0.03322135430172924
6.371859296482413,-0.01054183797081049,-0.03167104564409225
6.396984924623116,-0.009764896195721864,-0.030183843449086395
6.42211055276382,-0.00902455268096965,-0.028757446524773606
6.447236180904523,-0.008319307823402192,-0.027389624420236063
6.472361809045227,-0.007647717186649583,-0.02607821608352577
6.49748743718593,-0.0070083897746939655,-0.024821128481789113
6.522613065326634,-0.006399986340515577,-0.023616335190186855
6.547738693467337,-0.005821217730520434,-0.02246187495571264
6.572864321608041,-0.005270843265309112,-0.02135585024152626
6.597989949748744,-0.004747669157210515,-0.020296425756959946
6.623115577889448,-0.004250546964880041,-0.01928182697792576
6.648241206030151,-0.003778372085148498,-0.01831033866205018
6.673366834170855,-0.0033300822822035277,-0.017380303362482606
6.698492462311558,-0.0029046562540914356,-0.016490119943973116
6.723618090452262,-0.0025011122364403254,-0.015638242104481715
6.748743718592965,-0.0021185066432281505,-0.014823176905274186
6.773869346733669,-0.0017559327443479374,-0.014043483312169643
6.798994974874372,-0.0008172936310529638,-0.013297770750337877
6.824120603015076,-0.0,-0.012584697674791477
6.849246231155779,-0.0,-0.011902970158486976
6.874371859296483,-0.0,-0.011251340499731125
6.899497487437186,-0.0,-0.005733349237912114
6.92462311557789,0.0,-0.0
6.949748743718593,0.0,-0.0
6.974874371859297,0.0,-0.0
7.0,0.0,-0.0
